CustomerID,TotalSales,OrderCount,AvgOrderValue
480503,304.69,1,304.69
482244,307.41,1,307.41
479545,307.41,1,307.41
481927,315.12,1,315.12
442244,199.02,1,199.02
480620,558.3,1,558.3
468647,216.88,1,216.88
445469,195.2,1,195.2
479633,327.75,1,327.75
482093,845.66,1,845.66
481809,428.88,1,428.88
482735,264.99,1,264.99
469965,434.39,1,434.39
480843,294.43,1,294.43
481749,385.99,1,385.99
480738,385.99,1,385.99
481904,1139.37,1,1139.37
481575,214.43,1,214.43
480475,305.22,1,305.22
94324,287.37,1,287.37
478994,339.9,1,339.9
442653,429.22,1,429.22
480514,428.86,1,428.86
479753,586.96,1,586.96
481714,861.0,1,861.0
479982,398.0,1,398.0
469429,498.0,1,498.0
405292,454.0,2,227.0
481619,713.0,2,356.5
480993,404.0,1,404.0
480455,337.59,1,337.59
125482,338.36,1,338.36
480087,895.72,2,447.86
481736,333.72,1,333.72
479664,320.11,1,320.11
447365,323.7,1,323.7
457128,1177.0,3,392.33
480122,215.42,1,215.42
482258,345.32,1,345.32
479470,386.1,1,386.1
480416,302.79,1,302.79
480713,299.66,1,299.66
481471,278.1,1,278.1
482851,278.1,1,278.1
480568,314.38,1,314.38
480399,310.79,1,310.79
482510,313.66,1,313.66
284243,315.81,1,315.81
482945,287.1,1,287.1
481302,583.0,1,583.0
481373,430.2,1,430.2
481703,400.5,1,400.5
481912,436.0,1,436.0
272913,567.94,2,283.97
247741,301.05,1,301.05
481377,743.36,1,743.36
482790,528.0,2,264.0
480663,665.91,1,665.91
482012,542.3,1,542.3
481229,488.85,1,488.85
481690,218.41,1,218.41
480537,179.1,1,179.1
480851,179.1,1,179.1
482675,264.0,1,264.0
481645,372.66,1,372.66
482486,172.72,1,172.72
480718,391.97,1,391.97
444675,513.88,2,256.94
481483,64.0,1,64.0
481522,311.51,1,311.51
480609,97.57,1,97.57
469344,752.74,1,752.74
480329,370.36,1,370.36
300375,399.45,1,399.45
299814,416.9,1,416.9
299691,361.16,1,361.16
300127,377.57,1,377.57
300091,391.09,1,391.09
300360,214.0,1,214.0
300171,257.53,1,257.53
282184,439.97,1,439.97
299684,961.27,1,961.27
299440,428.88,1,428.88
299888,49.0,1,49.0
300264,965.65,1,965.65
299348,372.39,1,372.39
300195,380.7,1,380.7
255545,835.08,2,417.54
299625,441.49,1,441.49
300325,357.84,1,357.84
299373,816.1,1,816.1
274316,2025.7,5,405.14
69792,404.06,1,404.06
299807,628.2,1,628.2
382097,388.0,1,388.0
381419,638.0,2,319.0
381260,175.4,1,175.4
381420,957.16,1,957.16
297858,1501.26,3,500.42
381856,618.3,1,618.3
381989,373.13,1,373.13
381956,802.58,2,401.29
381858,394.68,1,394.68
381326,969.99,1,969.99
381762,179.0,1,179.0
382066,107.17,1,107.17
191348,683.65,2,341.82
381490,3825.53,1,3825.53
381255,230.37,1,230.37
371644,466.77,1,466.77
460098,402.21,1,402.21
59520,366.97,1,366.97
460052,293.21,1,293.21
460237,374.31,1,374.31
459569,399.0,1,399.0
459690,462.21,1,462.21
459885,308.0,1,308.0
458145,444.0,1,444.0
459744,343.73,1,343.73
264035,411.3,2,205.65
458452,372.9,1,372.9
139699,765.97,2,382.99
162911,1260.0,2,630.0
161591,469.0,1,469.0
84419,219.0,1,219.0
189729,746.3,2,373.15
460332,408.21,1,408.21
459891,314.0,1,314.0
272188,1271.49,5,254.3
458753,429.3,1,429.3
458084,335.61,1,335.61
458798,415.19,1,415.19
460488,540.6,1,540.6
137192,424.0,2,212.0
459933,196.36,1,196.36
458135,353.08,1,353.08
460364,364.0,1,364.0
460202,407.01,1,407.01
459621,976.94,1,976.94
459909,344.73,1,344.73
460496,327.6,1,327.6
414389,1402.2,1,1402.2
411703,199.46,1,199.46
411388,352.86,2,176.43
411489,413.56,2,206.78
412294,203.67,1,203.67
411698,792.62,1,792.62
120554,3405.6,1,3405.6
412116,215.34,1,215.34
411721,401.75,1,401.75
412319,399.45,1,399.45
411437,419.0,1,419.0
412081,419.0,1,419.0
412335,408.38,1,408.38
412152,19.0,1,19.0
411608,402.21,1,402.21
312206,515.1,2,257.55
412261,359.51,1,359.51
354499,664.2,2,332.1
412231,338.25,1,338.25
411776,868.78,1,868.78
412101,1808.27,1,1808.27
410629,639.0,1,639.0
407252,386.1,1,386.1
407630,234.39,1,234.39
406912,1608.73,1,1608.73
407390,691.87,1,691.87
407461,784.85,1,784.85
407509,230.37,1,230.37
407784,832.48,2,416.24
407295,270.74,1,270.74
406824,577.0,1,577.0
122286,567.0,2,283.5
406869,175.6,1,175.6
407673,312.59,1,312.59
407507,246.0,1,246.0
407658,747.02,1,747.02
260665,906.44,1,906.44
406909,406.27,1,406.27
407540,260.22,1,260.22
400272,261.11,1,261.11
407384,219.0,1,219.0
405527,261.71,1,261.71
407653,363.66,1,363.66
407343,134.0,1,134.0
110916,457.76,1,457.76
375464,489.0,1,489.0
376346,179.0,1,179.0
375871,569.0,1,569.0
376107,465.68,1,465.68
375745,835.66,1,835.66
376372,395.26,1,395.26
375915,363.66,1,363.66
375701,1012.12,1,1012.12
375891,448.0,1,448.0
375657,236.08,1,236.08
375611,361.58,1,361.58
375650,338.89,1,338.89
375543,365.16,1,365.16
191901,856.0,4,214.0
376213,768.74,1,768.74
219355,1345.73,3,448.58
376393,379.59,1,379.59
406059,521.18,1,521.18
405973,338.83,1,338.83
220609,872.82,2,436.41
406390,487.73,1,487.73
403721,432.17,3,144.06
406776,399.91,1,399.91
406237,405.54,1,405.54
406456,449.0,1,449.0
406556,483.8,1,483.8
352980,398.99,2,199.5
402254,755.59,2,377.8
406030,402.21,1,402.21
406213,161.1,1,161.1
406475,188.01,1,188.01
406307,398.0,1,398.0
338118,836.46,2,418.23
284576,460.1,2,230.05
406369,459.8,1,459.8
406715,497.61,1,497.61
406418,691.52,1,691.52
34589,459.86,1,459.86
454613,216.67,1,216.67
454951,485.1,1,485.1
454503,495.69,1,495.69
446578,747.02,1,747.02
454594,638.1,1,638.1
453956,893.66,1,893.66
447660,1001.0,1,1001.0
454757,349.98,1,349.98
454113,652.58,2,326.29
453797,329.0,1,329.0
454110,269.0,1,269.0
454057,89.0,1,89.0
454025,354.5,1,354.5
453885,933.65,1,933.65
454762,513.0,1,513.0
454439,394.1,2,197.05
453945,329.85,1,329.85
453819,169.0,1,169.0
453823,854.79,1,854.79
453801,364.96,1,364.96
454102,300.0,1,300.0
454555,238.84,1,238.84
454287,649.37,1,649.37
453887,364.96,1,364.96
339053,256.33,1,256.33
338784,213.36,1,213.36
339205,481.14,1,481.14
338872,1019.08,1,1019.08
338887,357.93,1,357.93
339147,366.98,1,366.98
338687,393.11,1,393.11
338621,373.76,1,373.76
324808,544.28,2,272.14
299952,799.0,2,399.5
339049,419.0,1,419.0
338509,1556.28,1,1556.28
338876,237.07,1,237.07
285533,1252.84,6,208.81
200650,1443.61,4,360.9
155225,325.23,1,325.23
338860,470.39,1,470.39
434362,247.0,2,123.5
433716,1061.4,1,1061.4
433857,366.97,1,366.97
433865,314.0,1,314.0
434227,885.51,1,885.51
434376,1362.0,1,1362.0
434303,942.3,2,471.15
370641,747.18,1,747.18
432874,1064.8,1,1064.8
434541,215.83,1,215.83
434027,503.66,1,503.66
434281,625.39,1,625.39
433742,206.18,1,206.18
433871,498.91,1,498.91
434029,370.4,1,370.4
434479,1058.08,1,1058.08
434087,422.29,1,422.29
206543,473.14,1,473.14
58617,911.0,2,455.5
205904,74.35,1,74.35
206445,907.15,2,453.57
205956,814.14,1,814.14
205877,287.1,1,287.1
205697,250.0,1,250.0
206323,578.32,1,578.32
160845,1124.52,2,562.26
205892,529.99,1,529.99
206522,184.0,1,184.0
206302,382.32,1,382.32
206257,394.0,1,394.0
205759,107.42,1,107.42
206263,159.0,1,159.0
205998,520.2,2,260.1
205898,701.56,1,701.56
205903,414.06,1,414.06
204487,472.06,1,472.06
205730,537.0,1,537.0
206013,391.74,1,391.74
205876,504.85,1,504.85
206211,377.58,1,377.58
205589,834.89,2,417.44
189674,5181.31,1,5181.31
189100,1237.0,2,618.5
189092,379.02,1,379.02
189273,384.1,1,384.1
189038,107.91,1,107.91
189045,1316.8,3,438.93
189142,585.15,1,585.15
189117,169.0,1,169.0
178725,379.01,1,379.01
178828,698.0,1,698.0
459632,312.36,1,312.36
461330,577.02,1,577.02
146838,887.0,2,443.5
462197,469.0,1,469.0
460906,340.02,1,340.02
91112,242.1,1,242.1
462045,329.18,1,329.18
194330,1825.59,2,912.79
461505,636.3,1,636.3
461125,212.38,1,212.38
268927,848.58,2,424.29
301211,733.79,1,733.79
462510,378.67,1,378.67
461110,454.62,1,454.62
461020,456.71,1,456.71
409718,741.17,1,741.17
222966,707.0,2,353.5
452242,418.0,2,209.0
461288,169.0,1,169.0
461943,365.28,1,365.28
447680,683.0,3,227.67
462066,653.0,1,653.0
397098,235.99,2,118.0
460943,329.97,1,329.97
460911,366.97,1,366.97
461708,106.15,1,106.15
461739,470.91,1,470.91
447711,327.6,1,327.6
461635,469.21,1,469.21
462048,425.52,1,425.52
461336,410.19,1,410.19
462454,987.2,1,987.2
461802,381.29,1,381.29
460701,108.16,1,108.16
460984,608.22,1,608.22
461097,828.3,2,414.15
413425,299.71,1,299.71
413613,351.98,1,351.98
413855,230.37,1,230.37
413438,118.99,1,118.99
413475,399.45,1,399.45
408063,628.2,2,314.1
126490,969.06,1,969.06
413437,531.18,2,265.59
394183,589.12,2,294.56
413802,519.0,1,519.0
413134,287.1,1,287.1
413717,382.98,1,382.98
382481,748.0,2,374.0
413498,429.0,1,429.0
413894,231.78,1,231.78
413312,366.15,1,366.15
413767,728.0,1,728.0
413794,1137.19,2,568.6
413661,406.6,1,406.6
167064,182.1,1,182.1
184260,418.0,2,209.0
184684,428.0,1,428.0
380308,788.0,1,788.0
380603,357.84,1,357.84
341586,743.4,2,371.7
282756,853.2,2,426.6
577,782.14,2,391.07
380567,413.11,1,413.11
380289,464.4,1,464.4
380870,432.84,1,432.84
380500,738.0,2,369.0
380224,345.51,1,345.51
122492,739.49,1,739.49
380981,236.61,1,236.61
380220,400.37,1,400.37
380589,519.0,1,519.0
380841,411.22,1,411.22
380558,357.84,1,357.84
380646,583.98,1,583.98
381095,434.24,1,434.24
380588,434.24,1,434.24
373721,351.98,1,351.98
381077,391.09,1,391.09
380276,255.96,1,255.96
338034,1073.23,3,357.74
337701,572.34,1,572.34
338292,366.98,1,366.98
337879,753.3,1,753.3
337691,776.29,1,776.29
150756,184.11,1,184.11
337727,411.22,1,411.22
337705,379.54,1,379.54
336497,467.6,2,233.8
322952,362.83,1,362.83
338355,419.0,1,419.0
337959,410.27,1,410.27
287569,361.58,1,361.58
338252,439.0,1,439.0
337950,485.51,1,485.51
337635,380.97,1,380.97
337920,321.44,1,321.44
337951,351.98,1,351.98
337784,475.53,1,475.53
339888,1065.0,1,1065.0
339467,493.2,2,246.6
339473,373.07,1,373.07
339848,434.67,1,434.67
339555,554.36,1,554.36
339970,260.51,1,260.51
339412,514.8,1,514.8
340029,395.26,1,395.26
339452,997.2,1,997.2
339306,1554.34,1,1554.34
340001,800.81,1,800.81
339508,957.0,1,957.0
339987,360.33,1,360.33
340072,415.01,1,415.01
323207,407.57,1,407.57
332060,227.71,1,227.71
332401,391.09,1,391.09
332162,482.49,1,482.49
332652,413.14,1,413.14
332576,419.0,1,419.0
332306,546.1,2,273.05
332466,366.15,1,366.15
331966,257.53,1,257.53
332686,709.0,2,354.5
113982,440.51,2,220.25
332339,489.41,1,489.41
332659,762.3,2,381.15
332692,372.82,1,372.82
332346,294.0,1,294.0
332701,1242.2,3,414.07
176770,74.12,1,74.12
332120,474.0,1,474.0
215993,996.07,4,249.02
332582,392.24,1,392.24
332603,408.6,2,204.3
332002,494.35,1,494.35
332495,382.16,1,382.16
332518,374.96,1,374.96
331903,736.56,1,736.56
332233,851.51,2,425.75
332438,739.0,1,739.0
332479,489.45,1,489.45
332331,887.87,1,887.87
257861,982.2,2,491.1
258180,449.0,1,449.0
257807,442.39,1,442.39
167763,196.12,1,196.12
258297,211.44,1,211.44
257867,413.11,1,413.11
257920,434.91,1,434.91
258384,304.2,2,152.1
257051,773.2,2,386.6
257853,352.85,1,352.85
257649,420.37,1,420.37
257776,313.66,1,313.66
258234,475.37,1,475.37
258149,208.35,1,208.35
256993,344.93,1,344.93
258125,227.39,2,113.7
258065,379.79,1,379.79
258022,371.74,1,371.74
214696,388.0,1,388.0
214738,219.0,1,219.0
203440,1078.11,2,539.06
214560,184.0,1,184.0
214845,507.7,1,507.7
214320,107.79,1,107.79
214438,377.8,1,377.8
214373,343.73,1,343.73
214961,544.0,1,544.0
214943,109.0,1,109.0
214942,394.0,1,394.0
426316,230.37,1,230.37
425954,176.43,1,176.43
425845,434.24,1,434.24
425880,699.3,2,349.65
426192,642.0,1,642.0
425931,219.0,1,219.0
322980,435.32,2,217.66
426183,399.45,1,399.45
425972,377.1,1,377.1
102572,357.1,2,178.55
425914,232.85,1,232.85
264254,817.0,2,408.5
426373,177.62,1,177.62
426261,56.68,1,56.68
421417,339.16,1,339.16
130166,346.86,1,346.86
8025,330.26,1,330.26
420795,392.22,1,392.22
420920,386.1,1,386.1
421094,287.1,1,287.1
420919,874.08,1,874.08
420732,813.0,1,813.0
421728,350.1,1,350.1
421244,571.42,1,571.42
387886,492.9,1,492.9
421616,499.76,1,499.76
403079,176.43,1,176.43
387135,1260.01,3,420.0
421700,449.02,1,449.02
421264,351.98,1,351.98
273149,417.45,2,208.72
421116,428.88,1,428.88
421406,381.29,1,381.29
421308,615.95,1,615.95
421731,997.2,1,997.2
421043,656.82,1,656.82
421286,486.05,1,486.05
377132,524.15,1,524.15
377125,917.0,2,458.5
376883,108.41,1,108.41
377113,403.14,1,403.14
376441,713.0,1,713.0
371634,371.38,1,371.38
68943,107.79,1,107.79
376918,584.28,2,292.14
105318,18.83,1,18.83
376936,359.51,1,359.51
375732,422.79,1,422.79
363659,801.07,1,801.07
370074,404.06,1,404.06
377032,360.75,1,360.75
376520,598.0,1,598.0
376829,1502.17,1,1502.17
376766,736.2,1,736.2
376903,919.6,1,919.6
376887,391.09,1,391.09
376617,194.3,1,194.3
376823,481.94,1,481.94
377024,429.0,1,429.0
372453,222.66,1,222.66
183889,419.0,1,419.0
183904,183.0,1,183.0
506723,179.0,1,179.0
506139,36.3,1,36.3
506374,321.44,1,321.44
177223,1019.36,2,509.68
506315,569.0,1,569.0
506643,395.76,1,395.76
506385,180.35,1,180.35
506450,871.47,2,435.74
506562,537.61,1,537.61
506345,499.76,1,499.76
506647,357.16,1,357.16
506317,798.49,1,798.49
506265,371.38,1,371.38
505762,471.6,1,471.6
506165,357.84,1,357.84
506505,938.0,1,938.0
504726,710.7,3,236.9
506729,414.81,1,414.81
506664,392.22,1,392.22
91994,723.12,1,723.12
202774,426.5,2,213.25
314491,362.83,1,362.83
314719,487.28,1,487.28
314395,495.78,1,495.78
275873,883.6,3,294.53
314716,490.54,1,490.54
314393,798.9,2,399.45
313814,232.2,1,232.2
314657,579.03,1,579.03
314861,461.22,1,461.22
193569,969.06,2,484.53
313775,419.0,1,419.0
314644,410.27,1,410.27
118436,2688.0,1,2688.0
309589,826.47,2,413.24
314457,373.51,1,373.51
314205,259.62,1,259.62
314352,238.44,1,238.44
314259,414.06,1,414.06
314099,873.1,1,873.1
314609,404.98,1,404.98
314298,219.0,1,219.0
314727,323.7,1,323.7
314374,398.16,1,398.16
314808,538.0,2,269.0
314691,937.75,1,937.75
313991,434.64,1,434.64
314477,356.12,1,356.12
314451,222.66,1,222.66
190583,534.81,2,267.41
314328,173.48,1,173.48
219108,389.0,1,389.0
219639,350.74,1,350.74
12330,978.31,2,489.15
219719,454.0,1,454.0
210644,379.98,1,379.98
219980,466.54,1,466.54
217310,370.1,1,370.1
219194,343.95,1,343.95
218980,470.98,1,470.98
219618,423.0,1,423.0
219050,644.96,1,644.96
219629,423.0,2,211.5
219340,159.0,1,159.0
219609,512.1,1,512.1
219945,184.0,1,184.0
219277,376.05,1,376.05
351986,377.8,1,377.8
352354,396.42,1,396.42
323835,916.0,3,305.33
222735,406.57,2,203.28
351514,236.08,1,236.08
351683,512.1,1,512.1
352075,1193.0,1,1193.0
352467,629.24,1,629.24
351860,402.21,1,402.21
352504,179.0,1,179.0
352123,887.0,1,887.0
352606,364.4,1,364.4
352091,325.34,1,325.34
352542,523.0,1,523.0
226751,855.0,3,285.0
351841,179.0,1,179.0
351690,569.0,1,569.0
271551,646.37,2,323.19
350970,436.29,2,218.14
352385,467.08,1,467.08
353169,140.0,1,140.0
510054,906.73,1,906.73
420734,373.75,1,373.75
510821,108.9,1,108.9
510681,494.1,1,494.1
510614,106.68,1,106.68
509832,368.24,1,368.24
145129,353.8,1,353.8
510364,161.1,1,161.1
215658,843.5,2,421.75
510799,194.3,1,194.3
503920,651.92,2,325.96
188291,964.38,2,482.19
510144,378.44,1,378.44
491743,388.1,3,129.37
510744,366.97,1,366.97
510233,107.17,1,107.17
509880,390.87,1,390.87
510444,25.0,1,25.0
509997,121.07,1,121.07
509991,27.07,1,27.07
510466,904.59,1,904.59
509876,855.21,1,855.21
197726,469.0,1,469.0
191223,1044.04,3,348.01
197402,524.0,1,524.0
197868,832.0,1,832.0
197358,937.02,1,937.02
161494,3250.91,4,812.73
198017,384.1,1,384.1
197462,703.0,1,703.0
181020,214.34,1,214.34
197915,219.0,1,219.0
197671,107.54,1,107.54
197890,221.72,1,221.72
198147,380.97,1,380.97
198127,1043.28,2,521.64
197676,371.74,1,371.74
433460,404.06,1,404.06
433629,169.0,1,169.0
432554,343.6,1,343.6
432720,279.0,1,279.0
433292,488.07,2,244.03
430170,486.65,2,243.33
401968,738.48,2,369.24
432587,335.98,1,335.98
433329,460.05,1,460.05
433626,219.0,1,219.0
433441,1586.0,2,793.0
410197,504.0,1,504.0
432678,694.29,5,138.86
255670,661.0,4,165.25
432648,367.82,1,367.82
433382,469.0,1,469.0
432639,374.0,1,374.0
432710,734.8,1,734.8
433428,330.53,1,330.53
432930,494.74,1,494.74
432601,369.05,1,369.05
433371,702.55,2,351.27
432926,472.32,2,236.16
432895,298.11,1,298.11
432897,425.52,1,425.52
204517,19.0,1,19.0
409304,400.37,1,400.37
410131,519.0,1,519.0
408943,380.41,1,380.41
409317,363.66,1,363.66
47008,4276.65,3,1425.55
409877,1181.19,1,1181.19
410071,718.0,1,718.0
409364,343.95,1,343.95
410021,687.24,1,687.24
373795,1934.9,2,967.45
409889,170.0,1,170.0
409416,29.99,1,29.99
409863,377.1,1,377.1
410104,397.6,1,397.6
410002,357.84,1,357.84
410052,585.66,1,585.66
409034,234.39,1,234.39
409683,260.44,1,260.44
259933,736.02,2,368.01
409532,391.09,1,391.09
409238,230.37,1,230.37
409407,434.24,1,434.24
409021,401.75,1,401.75
119150,2063.19,1,2063.19
188155,485.08,1,485.08
182388,463.0,2,231.5
161333,1931.92,2,965.96
188212,391.74,1,391.74
187137,712.0,2,356.0
187174,1030.05,3,343.35
497094,775.4,1,775.4
496757,404.06,1,404.06
497286,373.24,1,373.24
491034,338.8,2,169.4
497189,369.51,1,369.51
497137,368.67,1,368.67
497484,311.88,1,311.88
497364,343.78,1,343.78
497133,352.87,1,352.87
497191,330.53,1,330.53
497140,330.53,1,330.53
497559,422.29,1,422.29
497438,338.01,1,338.01
496361,399.6,1,399.6
496847,329.0,1,329.0
497265,169.0,1,169.0
497412,399.0,1,399.0
497383,410.19,1,410.19
503891,1041.96,2,520.98
490139,534.0,2,267.0
507556,197.08,1,197.08
507310,3195.54,1,3195.54
506981,97.99,1,97.99
57043,26.4,1,26.4
507179,351.98,1,351.98
507438,497.61,1,497.61
23527,98.0,1,98.0
278063,1137.0,2,568.5
507448,403.14,1,403.14
507576,484.03,1,484.03
507397,416.9,1,416.9
507566,235.54,1,235.54
464299,273.35,2,136.68
507108,995.17,1,995.17
506771,801.66,1,801.66
507314,496.1,1,496.1
181932,2286.59,1,2286.59
129568,3273.74,1,3273.74
181945,1027.11,1,1027.11
205005,373.67,1,373.67
217953,944.5,1,944.5
218255,240.49,1,240.49
218201,601.2,1,601.2
218609,573.84,1,573.84
218225,421.82,1,421.82
217875,2361.0,2,1180.5
218889,708.0,1,708.0
169111,20.62,1,20.62
217610,380.41,1,380.41
218137,343.73,1,343.73
218096,184.0,1,184.0
217920,210.69,1,210.69
218645,743.0,2,371.5
218869,976.0,1,976.0
218582,417.0,1,417.0
218867,746.19,1,746.19
218144,535.13,2,267.56
218472,287.1,1,287.1
217878,358.2,1,358.2
200177,672.3,1,672.3
217997,479.0,1,479.0
217978,294.0,1,294.0
218061,143.1,1,143.1
218006,443.0,2,221.5
218130,195.0,1,195.0
218882,459.86,1,459.86
382836,732.95,1,732.95
382316,738.0,1,738.0
383018,512.1,1,512.1
379730,575.1,1,575.1
347753,936.0,2,468.0
382180,504.87,1,504.87
382841,1092.2,1,1092.2
382378,457.31,2,228.66
359367,623.13,3,207.71
383043,373.07,1,373.07
382758,340.15,1,340.15
380707,174.87,1,174.87
360066,945.41,2,472.7
383005,1036.17,3,345.39
382303,379.59,1,379.59
341269,734.51,2,367.25
382723,401.75,1,401.75
383114,486.05,1,486.05
265710,234.46,1,234.46
382109,750.42,1,750.42
308662,727.32,2,363.66
382873,361.0,1,361.0
382463,261.71,1,261.71
382245,370.78,1,370.78
382573,496.1,1,496.1
256737,818.0,1,818.0
256851,1054.29,1,1054.29
256801,184.0,1,184.0
84684,938.0,1,938.0
234489,932.05,2,466.02
256022,379.11,1,379.11
255937,478.73,1,478.73
256215,471.9,1,471.9
256567,733.79,1,733.79
256210,202.96,1,202.96
243508,330.53,1,330.53
256407,338.83,1,338.83
255918,203.04,1,203.04
256766,361.79,1,361.79
256234,340.02,1,340.02
256212,417.28,1,417.28
276892,878.0,1,878.0
277026,370.1,1,370.1
276625,838.75,1,838.75
277524,735.94,1,735.94
277311,805.29,2,402.64
263320,404.06,1,404.06
277831,367.54,1,367.54
275894,342.37,1,342.37
278046,359.51,1,359.51
277764,680.03,1,680.03
277144,826.45,1,826.45
277413,399.45,1,399.45
142086,1017.32,2,508.66
277062,194.44,1,194.44
276908,423.47,1,423.47
277993,333.01,1,333.01
277372,707.12,1,707.12
277093,168.0,2,84.0
277320,300.99,1,300.99
277316,202.83,1,202.83
277314,193.6,1,193.6
251410,385.18,1,385.18
277338,768.19,1,768.19
276949,696.0,1,696.0
278008,657.11,1,657.11
277834,231.69,1,231.69
220371,563.0,1,563.0
220287,194.0,1,194.0
83005,1499.0,3,499.67
220023,571.16,1,571.16
220779,108.16,1,108.16
220698,287.1,1,287.1
220101,943.97,2,471.99
220653,430.84,1,430.84
220491,547.0,1,547.0
220595,450.73,1,450.73
220723,410.73,1,410.73
276285,718.0,1,718.0
275737,402.21,1,402.21
276666,365.64,1,365.64
275614,469.0,1,469.0
276364,395.26,1,395.26
275645,811.59,1,811.59
275915,372.39,1,372.39
275846,1022.42,1,1022.42
276182,401.29,1,401.29
276314,400.83,1,400.83
276014,399.91,1,399.91
276613,372.39,1,372.39
276214,465.3,1,465.3
161763,738.0,2,369.0
275892,351.98,1,351.98
276812,420.48,1,420.48
276039,52.43,1,52.43
275564,232.41,1,232.41
276504,360.33,1,360.33
299226,413.87,1,413.87
274435,985.61,3,328.54
299073,214.0,1,214.0
298762,372.39,1,372.39
298485,826.17,1,826.17
299153,424.0,1,424.0
82829,118.0,2,59.0
299253,748.0,1,748.0
298391,174.8,1,174.8
298667,343.17,1,343.17
235517,722.2,3,240.73
298678,342.87,1,342.87
279248,1195.92,2,597.96
299318,391.09,1,391.09
244733,415.43,1,415.43
298703,373.89,1,373.89
298378,415.43,1,415.43
182776,730.89,2,365.44
182651,199.19,1,199.19
30774,379.02,1,379.02
163855,19.0,1,19.0
182618,878.0,1,878.0
197151,389.4,1,389.4
178099,778.0,2,389.0
196938,216.67,1,216.67
197297,379.98,1,379.98
197022,433.8,1,433.8
196894,386.75,1,386.75
196432,389.4,1,389.4
197146,613.1,1,613.1
196755,785.02,1,785.02
196801,195.22,1,195.22
195439,361.49,1,361.49
196918,469.21,1,469.21
268219,665.1,1,665.1
297328,215.58,2,107.79
298123,638.0,1,638.0
297357,474.14,1,474.14
298000,361.99,1,361.99
297441,664.9,2,332.45
187549,712.85,3,237.62
297452,233.8,1,233.8
298289,262.9,1,262.9
297804,365.64,1,365.64
297684,404.1,1,404.1
297791,448.32,1,448.32
297956,85.0,1,85.0
297740,410.27,1,410.27
161075,258.72,1,258.72
297373,625.9,1,625.9
297676,473.41,1,473.41
298157,255.96,1,255.96
297475,174.87,1,174.87
297972,385.18,1,385.18
293915,421.08,1,421.08
297794,372.39,1,372.39
297636,294.43,1,294.43
161182,1815.0,2,907.5
182394,294.0,1,294.0
182380,215.42,1,215.42
185049,111.55,1,111.55
185108,347.5,1,347.5
183298,341.57,1,341.57
508235,451.19,2,225.59
505823,220.69,1,220.69
507830,351.98,1,351.98
508439,418.47,1,418.47
507722,1005.02,1,1005.02
508336,373.67,1,373.67
507948,519.09,1,519.09
508185,422.29,1,422.29
507864,403.14,1,403.14
507831,912.57,1,912.57
508510,345.6,1,345.6
278964,215.24,3,71.75
508384,745.2,1,745.2
508386,335.61,1,335.61
508368,227.23,1,227.23
507685,643.0,3,214.33
508499,1546.0,1,1546.0
507684,107.91,1,107.91
508481,269.0,1,269.0
508519,206.1,1,206.1
223796,890.2,4,222.55
505963,323.1,1,323.1
251573,366.97,1,366.97
507717,397.6,1,397.6
508737,372.9,1,372.9
507772,621.64,1,621.64
507963,496.1,1,496.1
508761,529.35,1,529.35
508507,389.88,1,389.88
183787,628.18,1,628.18
183680,20.92,1,20.92
137839,5336.0,1,5336.0
116939,2426.0,1,2426.0
15734,623.0,1,623.0
177432,409.2,1,409.2
177974,379.02,1,379.02
178021,49.0,1,49.0
178062,419.0,1,419.0
239832,819.25,2,409.63
260607,277.16,2,138.58
260111,208.35,1,208.35
260141,204.77,1,204.77
260471,276.82,1,276.82
259908,361.49,1,361.49
259900,383.9,1,383.9
260211,438.35,1,438.35
260690,879.63,1,879.63
260380,356.73,1,356.73
259847,379.37,1,379.37
260766,380.41,1,380.41
259776,385.86,1,385.86
259593,537.29,1,537.29
215885,930.83,2,465.42
259634,385.43,1,385.43
260026,399.0,1,399.0
260213,628.2,1,628.2
260281,748.0,1,748.0
250327,608.08,2,304.04
260480,342.37,1,342.37
260738,660.54,1,660.54
260727,465.47,1,465.47
259736,412.64,1,412.64
248633,714.17,1,714.17
259553,198.27,1,198.27
253837,371.74,1,371.74
259930,240.66,1,240.66
258903,458.1,1,458.1
112070,140.0,1,140.0
404406,429.0,1,429.0
344796,417.18,2,208.59
404532,179.0,1,179.0
398336,376.2,2,188.1
405178,799.97,1,799.97
405129,438.8,1,438.8
300993,447.24,2,223.62
404528,512.1,1,512.1
404554,237.15,1,237.15
404513,488.32,2,244.16
405050,92.23,1,92.23
404491,386.1,1,386.1
404303,194.0,1,194.0
32601,19.0,1,19.0
394510,1835.13,2,917.57
405229,176.01,1,176.01
404742,351.98,1,351.98
404796,407.57,1,407.57
273021,732.2,2,366.1
404381,876.25,1,876.25
404608,348.21,1,348.21
404283,496.1,1,496.1
498977,44.1,1,44.1
498134,269.0,1,269.0
498123,376.05,1,376.05
498355,333.33,1,333.33
498861,462.75,1,462.75
416060,669.44,2,334.72
499104,366.55,1,366.55
498891,584.81,1,584.81
498916,219.0,1,219.0
498311,966.9,2,483.45
498337,332.56,1,332.56
498194,359.1,1,359.1
499028,269.0,1,269.0
498243,399.0,1,399.0
498108,807.76,1,807.76
498530,365.28,1,365.28
498522,827.1,1,827.1
496895,397.01,1,397.01
498728,425.93,1,425.93
498371,243.02,1,243.02
498130,360.75,1,360.75
